Area,Year,Month,Secchi_m,Chla_mg_m3,Total_N,Total_P,SAL_PSU,SAL_SD,WT_Celsius,Months_highSAL
WRB,1991,7,1.43333333333333,10.3,,,8.98333333333333,0.284312035153867,20.75,0
WRB,1991,8,1.73333333333333,9.8,,,8.66666666666667,0.702376916856848,20.2833333333333,0
WRB,1991,10,2.4,3.26666666666667,,,8.3,0.785811682275085,13.05,0
WRB,1991,11,2.25,1.8,,,8.25,0.353553390593274,5.225,0
WRB,1991,12,2,4.8,,,8.9,0,2.75,0
WRB,1992,1,1.7,6.6,,,10.6,,2.65,1
WRB,1992,2,2.2,1.96666666666667,,,9.58333333333333,0.375277674973257,3.16666666666667,1
WRB,1992,3,1.7,6.95,,,9.2,,5.4,1
WRB,1992,4,1.4,16.35,,,8.4,,10.2,1
WRB,1992,5,0.9,8.53333333333333,,,8.83333333333333,0.850490054811538,11.1333333333333,1
WRB,1992,6,1.4,4.5,,,8.5,,17.9,1
WRB,1992,7,0.933333333333333,17.9833333333333,,,9.2,0.264575131106459,18.2,1
WRB,1992,8,1.7,24.6,,,8.15,,18.1,1
WRB,1992,9,1.9,15.6,,,8.25,,15.05,1
WRB,1992,11,0.986666666666667,8.03333333333333,,,8.71666666666667,0.548482755730145,5.33333333333333,1
WRB,1993,2,1.8,8.1,,,11.3,,1.95,1
WRB,1993,3,1.8,9,,,9.925,0.954594154601839,1.975,1
WRB,1993,6,,12.3,,,9.2,,15.3,1
WRB,1993,7,2.4,3.18333333333333,,,9.8,0.100000000000001,16.45,1
WRB,1993,8,2.03333333333333,4.35,,,9.66666666666667,0.0577350269189624,16.85,1
WRB,1993,9,2.8,4.33333333333333,,,8.93333333333333,0.251661147842358,14.5666666666667,1
WRB,1993,10,2.53333333333333,5.01666666666667,,,8.3,0.100000000000001,6.76666666666667,1
WRB,1993,11,1.75,6.85,,,7.5,,3.85,1
WRB,1994,1,0.89,7.06666666666667,71.0333333333333,2.65333333333333,8.88333333333333,1.79745190014457,2.35,3
WRB,1994,2,0.8,11.35,86.6,2.55,11.35,,2.75,3
WRB,1994,3,1.75,12.15,100.5,1.89,10.4,,4.65,3
WRB,1994,4,0.6,6.95,98.2,1.95,7.8,,8.4,3
WRB,1994,5,0.55,12.8,45,1.44,8.35,0.212132034355965,13.25,3
WRB,1994,6,0.75,28.65,44.2,1.4,8.7,,13.6,3
WRB,1994,8,0.503333333333333,26.1333333333333,65.3,4.63333333333333,8.43333333333333,0.814452781524708,23.9333333333333,3
WRB,1994,9,1.08333333333333,17.15,40.6666666666667,2.28,8,0.3,14.9166666666667,3
WRB,1994,10,1.06666666666667,11.9666666666667,33.4,1.48,8.4,0.953939201416946,9.36666666666667,3
WRB,1994,11,0.783333333333333,7.8,32.2666666666667,1.34333333333333,9.01666666666667,0.64485140407177,6.91666666666667,3
WRB,1994,12,1.2,7.65,40.6,0.82,10.4,,2.85,3
WRB,1995,1,1.36666666666667,3.43333333333333,45.3666666666667,0.676666666666667,9.96666666666667,0.378593889720019,1.56666666666667,1
WRB,1995,2,1.76666666666667,6.66666666666667,73.8,0.906666666666667,9.96666666666667,1.27410099024109,4.7,1
WRB,1995,3,0.833333333333333,13.4666666666667,68.1,0.983333333333333,9.46666666666667,0.30550504633039,3.76666666666667,1
WRB,1995,4,1.93333333333333,3.66666666666667,22.9,0.533333333333333,10.0666666666667,0.152752523165194,10.7,1
WRB,1995,5,1.36,5.76666666666667,19.7666666666667,0.503333333333333,9.13333333333333,0.0577350269189624,10.9,1
WRB,1995,6,1.42,11.2,30.1,3.22,8.8,,20.4,1
WRB,1995,7,1.45666666666667,9.76666666666667,30.8666666666667,1.58,9.23333333333333,0.351188458428424,19.9333333333333,1
WRB,1995,8,1.41666666666667,12.5,37,1.98333333333333,8.43333333333333,0.321455025366432,21.8333333333333,1
WRB,1995,9,2.16666666666667,5.06666666666667,26.5333333333333,0.94,9.06666666666667,0.152752523165194,17.7666666666667,1
WRB,1995,10,1.25,7.7,29.1,1.7,8.9,,11.1,1
WRB,1995,11,2.13333333333333,4.76666666666667,26.1333333333333,0.976666666666667,9.36666666666667,0.404145188432738,7.83333333333333,1
WRB,1995,12,0.6,10.7,18.9,1.81,7.8,,0.4,1
WRB,1996,4,2.25,5.275,43.3,0.8975,7.575,0.505799696849784,11.2,0
WRB,1996,5,1.625,6.775,34.325,1.2075,7.875,0.78049129826454,11.675,0
WRB,1996,6,1.6625,4.45,25.3,0.92,8.5,0.346410161513776,14.8,0
WRB,1996,7,1.875,2.55,18.175,0.535,9.175,0.330403793359983,16.35,0
WRB,1996,8,1.55,7.225,32.525,1.4275,8.35,0.591607978309962,18.875,0
WRB,1996,9,2.275,6,25.325,0.9975,7.975,0.330403793359983,13.675,0
WRB,1996,10,1.7875,7.875,24.5,1.0975,7.95,0.33166247903554,11.275,0
WRB,1996,11,1.3875,5.525,41.5,1.475,7.9,0.711805216802087,8.75,0
WRB,1996,12,1.9,6.775,43.85,1.345,7.65,0.818535277187246,2.075,0
WRB,1997,3,1.75,7.025,39,0.9075,9.35,1.0785793124909,4.975,1
WRB,1997,4,1.33333333333333,4.03333333333333,30.0333333333333,0.75,10.2,0.2,6.3,1
WRB,1997,5,2.1,4.5,36.7666666666667,1.06,8.56666666666667,0.60277137733417,12.8333333333333,1
WRB,1997,6,1.3,7.75,39.65,1.54,8.15,0.212132034355965,19.2,1
WRB,1997,7,1.1,6.4,47.4,2.13,7.9,,22,1
WRB,1997,8,1.96666666666667,11.2666666666667,49.3,1.76666666666667,8.13333333333333,0.907377172587747,24.8666666666667,1
WRB,1997,9,1.36666666666667,7.56666666666667,35.2333333333333,1.28,8.73333333333333,0.503322295684717,16.0333333333333,1
WRB,1997,10,3.23333333333333,3.9,27.725,0.485,9.75,1.36747943311773,6.6,1
WRB,1997,11,2.975,2.925,34.125,0.965,8.875,1.09048918686371,2.975,1
WRB,1997,12,1.975,7.8,35.15,1.0725,8.4,0.382970843102535,3,1
WRB,1998,1,1.8,5,52.7,1.3,6.9,,4.4,1
WRB,1998,2,1.8,5.5,52.7,1.22,9.2,,1.5,1
WRB,1998,3,1.56666666666667,4.66666666666667,44.3833333333333,1.02,10.2166666666667,0.376386326354541,2.73333333333333,1
WRB,1998,4,2.2,5.6,33.2,0.54,7.4,,12.1,1
WRB,1998,5,1.56,6.3,34.62,0.728,7.48,0.516720427310553,14.96,1
WRB,1998,6,0.85,15.8,50.175,2.0125,7.85,0.264575131106459,16.225,1
WRB,1998,7,1.18,10.82,44.14,1.744,8.28,0.192353840616714,16.64,1
WRB,1998,8,1.3,9.925,45.675,1.34,8.425,0.0957427107756335,17.475,1
WRB,1998,9,2.26,9,39.96,1.148,7.52,0.402492235949962,15.4,1
WRB,1998,10,1.2,10.05,43.2,1.3425,8.225,1.21757956618859,9.5,1
WRB,1998,11,2.15,9.15,48.4,2.025,8,0.424264068711929,4.2,1
WRB,1999,1,1.98,5.46,61.64,1.056,7.88,0.491934955049953,2.8,0
WRB,1999,2,1.45,6.15,61.4,1.14,8.4,0.848528137423857,1.55,0
WRB,1999,3,1.43333333333333,6.43333333333333,54.3,0.676666666666667,7.83333333333333,0.650640709864771,4.4,0
WRB,1999,4,0.6,12.05,71.85,1.925,6.95,0.0707106781186545,9.65,0
WRB,1999,5,1.2,13.68,49.4,1.608,7.26,0.320936130717624,15.32,0
WRB,1999,6,0.9,16.28,58.76,2.32,7.02,0.356370593624109,19.56,0
WRB,1999,7,1.175,18,95.725,2.2075,7.4,0.559761854124889,20.8,0
WRB,1999,8,1.64,12.4,49.14,1.786,7.42,0.661059755241536,19.78,0
WRB,1999,9,1.15,14.05,61.3,1.5475,7.25,0.544671154612273,16.85,0
WRB,1999,10,1.3,15.3,47.8,1.34,7,,12.7,0
WRB,1999,11,1.95,8.25,41.4,0.8425,7.8,0.848528137423857,8.55,0
WRB,1999,12,1.16666666666667,,43.9333333333333,1.13333333333333,8.3,0.2,5.06666666666667,0
WRB,2000,1,0.975,4.975,39.3,1.2225,9.75,1.25565388012249,3.15,2
WRB,2000,2,1.4,4.45,53.05,0.995,10.125,0.47871355387817,4.9,2
WRB,2000,3,1.5,6.15,40.05,0.645,10.475,0.170782512765993,4.275,2
WRB,2000,4,1.25,7.075,29.775,0.67,9.075,0.206155281280883,8.05,2
WRB,2000,5,1.525,10.625,39.2,1.3375,8.6,1.08012344973464,17.45,2
WRB,2000,6,1.125,14.225,43.2,1.4125,8.95,0.635085296108588,20.1,2
WRB,2000,7,1.9,7.15,29.05,0.8325,9.35,0.479583152331272,19.125,2
WRB,2000,8,2.6,4.625,27.9,0.44,9.2,0.496655480858378,19.4,2
WRB,2000,9,2.775,4.15,28.825,0.9525,8.5,0.565685424949238,15.85,2
WRB,2000,10,1.72,6.95,35.25,0.4325,8.125,0.427200187265876,11.275,2
WRB,2000,11,3.45,2.625,33.1,0.8525,6.925,0.221735578260835,6.6,2
WRB,2000,12,1.3,8,37.2,1.24,6.9,,7,2
WRB,2001,1,3.35,3.025,34.45,1.9625,7.3,0.230940107675851,1.65,1
WRB,2001,2,3.175,3.25,29.5,1.62,8.1,1.50996688705415,1.9,1
WRB,2001,3,3.1,4.86666666666667,23.7333333333333,0.87,9.13333333333333,1.0785793124909,1.43333333333333,1
WRB,2001,4,2.53333333333333,3.86666666666667,42.1666666666667,3.40333333333333,7.9,0.264575131106459,6.73333333333333,1
WRB,2001,5,1.96,5,30.76,1.034,7.74,0.986407623652616,15.54,1
WRB,2001,6,2.75,3.325,28.075,0.885,9.2,0.432049379893858,19.6,1
WRB,2001,7,1.725,9.2,47.15,1.875,9.175,0.287228132326901,21.475,1
WRB,2001,8,1.5,8.8,40.35,1.8225,8.45,0.369684550213647,21.125,1
WRB,2001,9,2.35,3.85,28.875,0.82,8.95,0.519615242270664,15.1,1
WRB,2001,10,2.075,8.2,34.5,1.41,7.95,0.810349718742881,13.475,1
WRB,2001,11,0.975,9,31.05,1.1625,10.45,0.420317340430617,6.275,1
WRB,2001,12,2.4,5.65,40.4,1.315,8.85,0.636396103067893,2.2,1
WRB,2002,1,1.425,6.2,58.875,1.125,9.475,0.377491721763538,4.125,1
WRB,2002,2,1.575,7.5,64.05,0.995,10.075,0.65,5.025,1
WRB,2002,3,2.1,6.95,54.8,0.835,9.4,0.496655480858378,4.525,1
WRB,2002,4,2.7,5.975,33.175,0.5425,8.1,0.416333199893226,8.45,1
WRB,2002,5,2.2,7.45,35.35,1.39,7.5,0.424264068711929,14.95,1
WRB,2002,6,1.23333333333333,14.5333333333333,46.4,1.60666666666667,8.1,0.4,18.1666666666667,1
WRB,2002,7,1.15,9.6,40.15,1.66,7.95,0.494974746830584,19.8,1
WRB,2002,8,1.7,17.675,43.275,2.4075,7.725,1.02102889283311,20.85,1
WRB,2002,9,2.93333333333333,5.03333333333333,32,1.16333333333333,7.96666666666667,0.152752523165195,13.5666666666667,1
WRB,2002,10,1.8,8,34.8,1.6,8.6,,12.6,1
WRB,2002,11,3.33333333333333,7.6,40.3666666666667,1.04666666666667,7.96666666666667,1.01159939369957,4.33333333333333,1
WRB,2002,12,2.3,3.8,69.5,1.78,6.5,,0.1,1
WRB,2003,2,1.2,10.4,65.75,1.745,7.85,,0,0
WRB,2003,3,,6,36.45,0.6,7.8,,4.4,0
WRB,2003,4,1.9,3.1,28.75,1.30166666666667,8.2,1.04403065089105,5.78333333333333,0
WRB,2003,5,2.175,6,35.8875,0.65875,7.9,0.258198889747161,13.875,0
WRB,2003,6,1.05,16.15,52,1.6375,8,0.494974746830583,18.2,0
WRB,2003,7,1.875,7.05,32.9625,1.57875,8.9375,0.718070330817254,20.275,0
WRB,2003,8,1.65,9.875,28.6375,2.35125,8.6375,0.731864058415222,22.9625,0
WRB,2003,9,1.6,9.15,29,1.17,8.725,0.106066017177984,15.75,0
WRB,2003,10,,4.8,27.15,0.905,9.4,,12.2,0
WRB,2003,11,1,6.6,30.6,1.195,8.7,,6.4,0
WRB,2003,12,,8,31.85,1.33,7.35,,6,0
WRB,2004,2,2.325,4.1,31.4125,0.84875,8.925,0.189296944860008,2.6125,1
WRB,2004,3,1.9,8.275,46.0375,1.94,8.325,0.46992907266239,6.55,1
WRB,2004,4,2.425,5.725,29.2,1.00875,7.6125,0.497284291594523,11.55,1
WRB,2004,5,2.275,5.425,32.8375,1.4725,7.85,0.591607978309962,12.975,1
WRB,2004,6,1.85,8.85,24.7,1.0975,9.0875,0.606045927852557,17.125,1
WRB,2004,7,2.3,5.4,24.8625,0.79,9.0625,0.725,17.1625,1
WRB,2004,8,1.86666666666667,12.775,35.425,1.5875,8.625,1.15578256317239,22.65,1
WRB,2004,9,1.35,12.625,42.7375,1.565,8.3,0.163299316185545,13.475,1
WRB,2004,10,2,11.5,34.9625,1.575,8.425,0.419324854180304,10.325,1
WRB,2004,11,2.1,8.46666666666667,33.75,0.895,9.46666666666667,1.00166528008778,4.98333333333333,1
WRB,2004,12,1.2,6.33333333333333,30.95,0.811666666666667,10.55,0.229128784747792,3.83333333333333,1
WRB,2005,1,1.62,9.34,44.54,1.059,10.87,1.19247641486111,3.04,1
WRB,2005,2,0.5,7.36666666666667,33.9833333333333,1.06833333333333,9.56666666666667,0.416333199893227,0.333333333333333,1
WRB,2005,3,1.36666666666667,12.8333333333333,44.5166666666667,0.695,8.5,0.4,4.36666666666667,1
WRB,2005,4,2,5.92,41.74,1.443,7.97,0.423674403286297,8.53,1
WRB,2005,5,2.06666666666667,3.6,30.1,0.976666666666667,7.73333333333333,0.832666399786453,11.6333333333333,1
WRB,2005,6,1.73333333333333,9.73333333333333,27.0666666666667,0.896666666666667,8.58333333333333,0.225462487641145,14.3666666666667,1
WRB,2005,7,1.26666666666667,12.1,46.35,2.13333333333333,8.76666666666667,0.850490054811538,22.9166666666667,1
WRB,2005,8,2.375,5.875,30.225,1.14625,8.825,0.79320026895272,18.775,1
WRB,2005,9,2.15,8.375,31.1625,0.99375,8.4,0.522812904711938,16.3625,1
WRB,2005,10,2.2,7.35,31.3625,1.61875,8.1625,0.531311270976502,11.7125,1
WRB,2005,11,3.1,5.625,31.25,0.9925,7.6875,0.635577165522278,9.225,1
WRB,2005,12,2.8,2.56666666666667,23.7166666666667,1.07333333333333,8.35,0.901387818865997,1.48333333333333,1
WRB,2006,3,2,16.3,38.3,0.96,8.05,,0.05,1
WRB,2006,4,1.975,11.175,42.6125,1.0375,7.7,0.336650164612069,7.075,1
WRB,2006,5,2.85,3.55,31.6,1.21,7.95,0.494974746830584,13.6,1
WRB,2006,6,2.65,5,32.25,1.92,9.2,0.282842712474619,21.35,1
WRB,2006,7,1.33333333333333,11.5666666666667,44.05,2.25166666666667,8.51666666666667,0.752218939759784,23.1166666666667,1
WRB,2006,8,1.36666666666667,11,48.8666666666667,2.05833333333333,8.5,0.556776436283002,21.4666666666667,1
WRB,2006,9,2.275,9.95,30.175,1.32,8.275,0.590903263374528,16.825,1
WRB,2006,10,2.3,12.4,37.3166666666667,1.30333333333333,8.13333333333333,0.251661147842358,14.5666666666667,1
WRB,2006,11,2.76666666666667,4.1,25.7166666666667,0.63,10.9333333333333,0.635085296108589,7.43333333333333,1
WRB,2006,12,2.33333333333333,5.76666666666667,25.5166666666667,0.821666666666667,9.53333333333333,0.960902353693305,6.2,1
WRB,2007,1,2,5.65,33.2133333333333,0.913333333333333,11.7833333333333,2.35237468670845,4.38833333333333,2
WRB,2007,2,1.03333333333333,5.86666666666667,44.4333333333333,1.42333333333333,11.4333333333333,0.981495457622363,0.223333333333333,2
WRB,2007,3,2.23333333333333,5.975,51.58125,0.97875,9.375,0.573730482601951,5.80125,2
WRB,2007,4,2.4,4.5,24.875,1.04333333333333,9.86666666666667,0.208166599946613,10.1983333333333,2
WRB,2007,5,2.4,5.33333333333333,29.975,1.12833333333333,9.7,0.100000000000001,12.5016666666667,2
WRB,2007,6,1.15,14.15,43.63,1.78,9.5,0.42426406871193,22.1,2
WRB,2007,7,1.43333333333333,13.4,37.8033333333333,1.90666666666667,8.56666666666667,0.321455025366432,17.7333333333333,2
WRB,2007,8,2.25,6.65,45.63,1.985,9.35,0.0707106781186545,21.2,2
WRB,2007,9,2.36666666666667,2.9,25.0466666666667,0.961666666666667,9.4,0.608276253029822,13.6,2
WRB,2007,10,2.3,4.13333333333333,24.2866666666667,1.1,9.11666666666667,0.23629078131263,10.4666666666667,2
WRB,2007,11,2.4,2.63333333333333,22.84,1.13166666666667,9.26666666666667,0.208166599946614,4.43333333333333,2
WRB,2007,12,2.45,3.85,,,8.825,0.499165971062398,3.9,2
WRB,2008,1,1.475,7.575,46.4375,1.11375,8.0625,0.660018939122205,3.5425,1
WRB,2008,2,1.43333333333333,7.33333333333333,48.2633333333333,2.11166666666667,9.15,0.526782687642637,3,1
WRB,2008,3,1.9,5.6,40.68,0.835,10.1166666666667,0.292973263854115,4.03333333333333,1
WRB,2008,4,2.16666666666667,7.1,45.725,1.28833333333333,9.61666666666667,0.3685557397916,9.23333333333333,1
WRB,2008,5,1.375,12.9,44.3775,1.05,8.4,0.752772652709081,15.4175,1
WRB,2008,6,1.06666666666667,10.6333333333333,46.785,1.91833333333333,7.98333333333333,1.10942928270951,18.1,1
WRB,2008,7,1.025,18.125,64.45875,2.64125,8.425,1.09658560997307,20.26875,1
WRB,2008,8,1.25,16.575,57.24125,2.12125,8.7125,0.881641461517473,17.75375,1
WRB,2008,9,2.5,7.05,47.02,1.425,8.75,0.212132034355965,17.9,1
WRB,2008,10,1.96666666666667,5.8,33.5216666666667,0.998333333333333,8.05,0.132287565553229,8.48333333333333,1
WRB,2008,11,1.925,4.975,34.5675,1.305,9.15833333333333,1.97697158974697,6.64,1
WRB,2009,1,2.8,6,52.49,1.135,7.8,,0.015,2
WRB,2009,2,1.53333333333333,5.23333333333333,53.2083333333333,0.915,8.13333333333333,1.06926766215636,0.925,2
WRB,2009,3,1.96666666666667,5.7,48.2933333333333,1.035,8.63333333333333,0.305505046330389,4.55333333333333,2
WRB,2009,4,2.1,3.6,44.6683333333333,0.736666666666667,8.1,0.754983443527075,10.07,2
WRB,2009,5,1.93333333333333,4.9,51.505,0.97625,8.15,0.310912635102961,14.4,2
WRB,2009,6,2.36666666666667,3.2,60.5266666666667,0.966666666666667,10.4666666666667,0.89628864398325,15.0766666666667,2
WRB,2009,7,1.76666666666667,7.5,65.8316666666667,0.99,9.25,1.04043260233424,21.025,2
WRB,2009,8,1.2,12.2666666666667,53.2383333333333,1.40666666666667,9.33333333333333,0.602771377334172,20.8783333333333,2
WRB,2009,9,2.16666666666667,6.46666666666667,38.6633333333333,1.11,8.93333333333333,0.378593889720018,17.58,2
WRB,2009,10,3.1,2.1,39.6833333333333,0.628333333333333,10.5333333333333,0.0577350269189624,8.10333333333333,2
WRB,2009,11,1.7,8.6,45.1475,1.2425,7.45,0.494974746830583,6.9825,2
WRB,2009,12,2.8,7.925,49.8775,0.82,7.925,0.45,5.35,2
WRB,2010,3,2.15,9.45,41.325,1.37,7.25,0.0707106781186545,6.3,0
WRB,2010,4,2,5.8,49.02,0.67,7,,6.1,0
WRB,2010,5,1.5,4.35,26.03,0.705,8.15,0.212132034355965,13.1,0
WRB,2010,6,1.63333333333333,11.6333333333333,34.7016666666667,1.06333333333333,7.65,0.867467578644873,18.8833333333333,0
WRB,2010,7,1.5,17.8666666666667,49.47,2.04666666666667,8,0.608276253029822,24.1883333333333,0
WRB,2010,8,1.15,20.8666666666667,49.515,1.76833333333333,7.83333333333333,0.0577350269189629,17.5183333333333,0
WRB,2010,9,2.1,13.75,46,1.57,7.75,0.0707106781186545,12.6,0
WRB,2010,10,1.2275,9.26666666666667,32.44,1.1805,8.375,0.184842275106824,7.4975,0
WRB,2010,11,0.866666666666667,10.6,45.87,1.41633333333333,8.5,0.264575131106459,3.40166666666667,0
WRB,2011,3,2.06666666666667,19.3333333333333,66.8146666666667,1.294,6.96666666666667,0.750555349946514,5.055,0
WRB,2011,4,2.23333333333333,3.45,28.733,0.762,9.05,0.708872343937892,10.515,0
WRB,2011,5,0.933333333333333,10.5,48.5176666666667,1.33123333333333,7.96666666666667,0.802080627701065,16.2266666666667,0
WRB,2011,6,1,8.5,52.799,1.629,8.4,0.282842712474619,18.2,0
WRB,2011,7,1.2,12.1666666666667,38.7423333333333,1.18366666666667,8.36666666666667,0.635085296108589,16.9383333333333,0
WRB,2011,8,0.733333333333333,22.1333333333333,55.0395,1.86766666666667,7.68333333333333,0.431083905212585,16.8016666666667,0
WRB,2011,9,1.03333333333333,13.0333333333333,47.2096666666667,1.39216666666667,7.28333333333333,0.464578662158878,16.5433333333333,0
WRB,2011,10,0.8,18.7,38.0475,1.1255,6.5,,9.39,0
WRB,2011,11,1.4,16.5,44.6216,1.2195,7.72,0.73280283842245,5.247,0
WRB,2011,12,0.8,15.85,43.811,2.097,8.9,0.141421356237309,2.15,0
WRB,2012,1,1.8,6.725,38.11,1.18125,10.125,1.57559512565887,2.48875,1
WRB,2012,3,3,5.64,31.565,0.853333333333333,9.8,0.635609943282828,4.825,1
WRB,2012,4,2.53333333333333,4.26666666666667,22.495,0.625,9.85,0.0577350269189624,8.3425,1
WRB,2012,5,1.43333333333333,8,34.965,1.44,9,0.115470053837925,16.5075,1
WRB,2012,6,0.9,11.2333333333333,38.42,1.55,9.05,0.288675134594813,17.105,1
WRB,2012,7,1.53333333333333,11.5,41.89,1.4675,8.65,0.0577350269189624,21.11,1
WRB,2012,8,1.76666666666667,9.16666666666667,45.3875,1.64,8.375,0.585234995535981,20.2925,1
WRB,2012,9,2.46666666666667,3.5,32.34,1.205,9.125,0.327871926215099,15.05,1
WRB,2012,10,2.13333333333333,5.86666666666667,38.0583333333333,1.46,9.11666666666667,0.144337567297406,9.41666666666667,1
WRB,2012,11,2.56666666666667,5.83333333333333,27.4983333333333,0.723333333333333,8.16666666666667,0.288675134594813,6.485,1
WRB,2012,12,2.75,1.7,19.705,0.82,8.55,0.0707106781186545,0.75,1
WRB,2013,2,1.63333333333333,9.7,47.925,0.99,7.4,0.692820323027551,1.0275,1
WRB,2013,4,2.2,6.8,50.4125,1.3925,6.625,0.386221007541882,8.535,1
WRB,2013,5,1.66666666666667,14.1333333333333,45.655,1.3275,6.85,0.435889894354068,14.4425,1
WRB,2013,6,1.86666666666667,7.3,38.735,1.4575,7.025,0.440643468880076,16.835,1
WRB,2013,7,2.73333333333333,8.06666666666667,29.8425,0.9,8.225,0.206155281280883,21.0325,1
WRB,2013,8,1.6,13.2666666666667,41.8375,1.455,7.325,0.838152730712011,19.505,1
WRB,2013,9,1.7,7.8,37.3316666666667,1.03,7.76666666666667,0.585946527708232,15.1083333333333,1
WRB,2013,10,2.6,6.93333333333333,35.0783333333333,0.975,7.2,0.173205080756888,11.395,1
WRB,2013,11,2.05,8.7,31.255,0.755,7.8,0,15.35,1
WRB,2013,12,1.35,4.9,30.555,0.845,10.2,0,2.75,1
WRB,2014,1,1.25,9.75,60.315,1.695,8.35,0.0707106781186545,0.9,0
WRB,2014,2,3.35,5.4,44.86,0.84,7.35,0.0707106781186551,4.6,0
WRB,2014,3,3.1,3.95,31.92,0.7,9.1,0,7.9,0
WRB,2014,4,4,1.55,26.19,0.69,9.2,0.14142135623731,10.2,0
WRB,2014,5,2.3,6.86666666666667,38.0625,0.96,8.05,0.463680924774785,18.0175,0
WRB,2014,6,1.16666666666667,11.3666666666667,46.5775,1.58,8.05,0.640312423743285,19.9525,0
WRB,2014,7,1.33333333333333,14.5333333333333,46.335,1.6675,8.35,0.443471156521669,22.21,0
WRB,2014,8,1.76666666666667,15.8333333333333,49.38,1.68,8.125,0.838152730712011,19.59,0
WRB,2014,9,1.43333333333333,9.16666666666667,35.6225,1.3725,8.4,0.115470053837925,14.605,0
WRB,2014,10,3.1,5.1,36.365,0.75,8.35,0.0707106781186545,13.5,0
WRB,2014,11,1.76666666666667,11.4666666666667,42.8933333333333,1.255,7.56666666666667,0.650640709864771,7.72166666666667,0
WRB,2014,12,1.1,14,46.475,1.5125,7.05,0.412310562561766,1.775,0
WRB,2015,1,0.85,9.9,55.68,1.735,12.05,0.919238815542511,4.15,3
WRB,2015,2,1.93333333333333,9.23333333333333,65.925,1.1175,9,0.461880215351701,3.025,3
WRB,2015,3,1.93333333333333,5.66666666666667,62.3716666666667,1.42833333333333,8.36666666666667,0.577350269189625,6.13333333333333,3
WRB,2015,4,4,1.65,21.17,0.545,9.75,0.0707106781186558,9.05,3
WRB,2015,5,2.13333333333333,4.36666666666667,33.7475,1.0425,9.875,0.149999999999999,13.285,3
WRB,2015,6,1.8,5.9,32.6283333333333,1.10666666666667,9.8,0.360555127546399,16.5533333333333,3
WRB,2015,7,1.76666666666667,8.53333333333333,34.7733333333333,1.12333333333333,9.5,0.0999999999999996,17.4016666666667,3
WRB,2015,8,1.7,4.76666666666667,41.6925,1.2275,9.55,0.519615242270664,19.565,3
WRB,2015,9,1.96666666666667,3.3,31.765,1.07,8.975,0.189296944860009,16.3875,3
WRB,2015,10,2.26666666666667,4.56666666666667,47.445,2.27,8.65,0.635085296108588,9.775,3
WRB,2015,11,2.33333333333333,5.36666666666667,35.2275,0.875,10.125,1.41686273153048,6.4475,3
WRB,2015,12,1.56666666666667,6.1,37.6433333333333,0.97,11.0666666666667,0.351188458428425,5.62333333333333,3
WRB,2016,2,0.75,11,63.01,1.15,8.5,0.42426406871193,4.25,0
WRB,2016,3,2.76666666666667,3.73333333333333,33.245,0.645,8.575,0.55,4.78,0
WRB,2016,4,1.86666666666667,5.03333333333333,43.985,1.115,8.3,0.291547594742265,8.93,0
WRB,2016,5,1.96666666666667,2.53333333333333,26.8816666666667,0.871666666666667,9.1,0.264575131106459,11.015,0
WRB,2016,6,1.56666666666667,7,47.2933333333333,1.4,8.76666666666667,0.450924975282289,19.22,0
WRB,2016,7,1.7,5.63333333333333,38.9775,1.5325,8.75,0.3,19.45,0
WRB,2016,8,2.4,4.36666666666667,34.785,1.1675,8.975,0.585234995535981,19.275,0
WRB,2016,9,4.85,3.4,45.1,1.335,9.4,0.424264068711928,16.95,0
WRB,2016,10,3.03333333333333,2.5,40.7975,1.555,8.525,0.206155281280883,10.04,0
WRB,2016,11,2.46666666666667,2.7,29.1025,0.88,9.15,0.525991127935316,6.97,0
WRB,2016,12,2.73333333333333,5.03333333333333,28.5825,0.8275,9.625,0.3685557397916,4.19,0
WRB,2017,1,1.95,1.6,38.84,1.005,10.45,0.777817459305202,1.2,1
WRB,2017,2,1.23333333333333,6.06666666666667,45.86,1.27,8.15,0.472581562625261,3.075,1
WRB,2017,3,2.73333333333333,5.46666666666667,137.32,3.495,8.53333333333333,1.42243921955679,6.36666666666667,1
WRB,2017,4,1.86666666666667,12.7333333333333,40.7533333333333,1.71833333333333,9.16666666666667,0.230940107675851,6.88333333333333,1
WRB,2017,5,3.03333333333333,4.56666666666667,37.0325,1.04,8.725,0.663952809568071,14,1
WRB,2017,6,1.3,19.55,55.4275,2.5025,9.05,0.494974746830584,18.05,1
WRB,2017,7,1.26666666666667,10.9333333333333,45.42,1.96,9.1,0.577350269189626,18.725,1
WRB,2017,8,1.86666666666667,7.8,43.2,1.5675,8.65,0.173205080756888,19.7,1
WRB,2017,9,3.05,1.65,34.455,0.7,8.85,0.0707106781186545,15.2,1
WRB,2017,10,2.5,5,35.16,1.2675,8.9,0.230940107675851,12.15,1
WRB,2017,11,2.05,5.8,47.915,1.6,9.1,0,3.6,1
WRB,2017,12,1.65,5.15,44.685,0.785,9.3,0.14142135623731,1.2,1
WRB,2018,1,1.03333333333333,18.0333333333333,109.056666666667,2.03166666666667,7.5,0.461880215351701,4.36666666666667,0
WRB,2018,2,1.05,4.3,84.54,0.795,7.45,0.0707106781186545,-0.2,0
